,School code,School Name,COMPOSITE_CLASS,COUNT,CLASS
1999,1490,Candelo Public School,COMPOSITE_CLASS_STUDENTS,55,14
2000,1492,Caniaba Public School,COMPOSITE_CLASS_STUDENTS,73,14
2001,3983,Canley Heights Public School,COMPOSITE_CLASS_STUDENTS,44,14
2002,1494,Canley Vale Public School,COMPOSITE_CLASS_STUDENTS,61,14
2003,1495,Canobolas Public School,COMPOSITE_CLASS_STUDENTS,79,14
2004,7301,Canowindra Public School,COMPOSITE_CLASS_STUDENTS,47,14
2005,1497,Canterbury Public School,COMPOSITE_CLASS_STUDENTS,197,14
2006,5109,Canterbury South Public School,COMPOSITE_CLASS_STUDENTS,189,14
2007,1501,Capertee Public School,COMPOSITE_CLASS_STUDENTS,10,14
2008,1502,Captains Flat Public School,COMPOSITE_CLASS_STUDENTS,39,14
2009,1503,Caragabal Public School,COMPOSITE_CLASS_STUDENTS,21,14
2010,1504,Carcoar Public School,COMPOSITE_CLASS_STUDENTS,9,14
2011,5260,Cardiff North Public School,COMPOSITE_CLASS_STUDENTS,123,14
2012,1505,Cardiff Public School,COMPOSITE_CLASS_STUDENTS,188,14
2013,3895,Cardiff South Public School,COMPOSITE_CLASS_STUDENTS,78,14
2014,1506,Cargo Public School,COMPOSITE_CLASS_STUDENTS,12,14
2015,1507,Carinda Public School,COMPOSITE_CLASS_STUDENTS,17,14
2016,3972,Caringbah North Public School,COMPOSITE_CLASS_STUDENTS,108,14
2017,1508,Caringbah Public School,COMPOSITE_CLASS_STUDENTS,82,14
2018,7302,Carlingford Public School,COMPOSITE_CLASS_STUDENTS,87,14
2019,4393,Carlingford West Public School,COMPOSITE_CLASS_STUDENTS,54,14
2020,1512,Carlton Public School,COMPOSITE_CLASS_STUDENTS,111,14
2021,1513,Carlton South Public School,COMPOSITE_CLASS_STUDENTS,231,14
2022,1515,Carool Public School,COMPOSITE_CLASS_STUDENTS,28,14
2023,3328,Carramar Public School,COMPOSITE_CLASS_STUDENTS,227,14
2024,1517,Carrathool Public School,COMPOSITE_CLASS_STUDENTS,9,14
2025,1518,Carrington Public School,COMPOSITE_CLASS_STUDENTS,92,14
2026,1520,Carroll Public School,COMPOSITE_CLASS_STUDENTS,21,14
2027,4360,Cartwright Public School,COMPOSITE_CLASS_STUDENTS,167,14
2028,1526,Casino Public School,COMPOSITE_CLASS_STUDENTS,86,14
2029,5166,Casino West Public School,COMPOSITE_CLASS_STUDENTS,163,14
2030,1527,Cassilis Public School,COMPOSITE_CLASS_STUDENTS,18,14
2031,3919,Castle Cove Public School,COMPOSITE_CLASS_STUDENTS,181,14
2032,1529,Castle Hill Public School,COMPOSITE_CLASS_STUDENTS,85,14
2033,4148,Castlereagh Public School,COMPOSITE_CLASS_STUDENTS,99,14
2034,4198,Casula Public School,COMPOSITE_CLASS_STUDENTS,88,14
2035,1535,Cattai Public School,COMPOSITE_CLASS_STUDENTS,50,14
2036,4367,Caves Beach Public School,COMPOSITE_CLASS_STUDENTS,104,14
2037,1537,Cawdor Public School,COMPOSITE_CLASS_STUDENTS,58,14
2038,4635,Cecil Hills Public School,COMPOSITE_CLASS_STUDENTS,83,14
2039,4607,Centaur Public School,COMPOSITE_CLASS_STUDENTS,109,14
2040,4110,Central Mangrove Public School,COMPOSITE_CLASS_STUDENTS,52,14
2041,3214,Central Tilba Public School,COMPOSITE_CLASS_STUDENTS,33,14
2042,1543,Cessnock East Public School,COMPOSITE_CLASS_STUDENTS,106,14
2043,1542,Cessnock Public School,COMPOSITE_CLASS_STUDENTS,173,14
2044,1545,Cessnock West Public School,COMPOSITE_CLASS_STUDENTS,119,14
2045,1547,Chandler Public School,COMPOSITE_CLASS_STUDENTS,12,14
2046,4194,Charlestown East Public School,COMPOSITE_CLASS_STUDENTS,79,14
2047,1550,Charlestown Public School,COMPOSITE_CLASS_STUDENTS,124,14
2048,4324,Charlestown South Public School,COMPOSITE_CLASS_STUDENTS,125,14
2049,4014,Chatham Public School,COMPOSITE_CLASS_STUDENTS,92,14
2050,7409,Chatswood Public School,COMPOSITE_CLASS_STUDENTS,53,14
2051,1553,Chatsworth Island Public School,COMPOSITE_CLASS_STUDENTS,68,14
2052,4440,Cherrybrook Public School,COMPOSITE_CLASS_STUDENTS,30,14
2053,4398,Chertsey Primary School,COMPOSITE_CLASS_STUDENTS,127,14
2054,3981,Chester Hill North Public School,COMPOSITE_CLASS_STUDENTS,0,14
2055,3698,Chester Hill Public School,COMPOSITE_CLASS_STUDENTS,19,14
2056,4299,Chifley Public School,COMPOSITE_CLASS_STUDENTS,202,14
2057,1558,Chillingham Public School,COMPOSITE_CLASS_STUDENTS,39,14
2058,1560,Chipping Norton Public School,COMPOSITE_CLASS_STUDENTS,107,14
2059,4542,Chittaway Bay Public School,COMPOSITE_CLASS_STUDENTS,183,14
2060,3808,Chullora Public School,COMPOSITE_CLASS_STUDENTS,283,14
2061,4527,Clairgate Public School,COMPOSITE_CLASS_STUDENTS,138,14
2062,4565,Clare Public School,COMPOSITE_CLASS_STUDENTS,8,14
2063,4622,Claremont Meadows Public School,COMPOSITE_CLASS_STUDENTS,110,14
2064,1564,Clarence Town Public School,COMPOSITE_CLASS_STUDENTS,98,14
2065,4510,Claymore Public School,COMPOSITE_CLASS_STUDENTS,138,14
2066,1566,Clemton Park Public School,COMPOSITE_CLASS_STUDENTS,113,14
2067,2668,Clergate Public School,COMPOSITE_CLASS_STUDENTS,85,14
2068,1573,Clovelly Public School,COMPOSITE_CLASS_STUDENTS,82,14
2069,1574,Clunes Public School,COMPOSITE_CLASS_STUDENTS,77,14
2070,4022,Coal Point Public School,COMPOSITE_CLASS_STUDENTS,184,14
2071,1578,Cobar Public School,COMPOSITE_CLASS_STUDENTS,121,14
2072,1579,Cobargo Public School,COMPOSITE_CLASS_STUDENTS,90,14
2073,1580,Cobbitty Public School,COMPOSITE_CLASS_STUDENTS,71,14
2074,1583,Coffee Camp Public School,COMPOSITE_CLASS_STUDENTS,72,14
2075,1584,Coffs Harbour Public School,COMPOSITE_CLASS_STUDENTS,47,14
2076,4348,Coleambally Central School,COMPOSITE_CLASS_STUDENTS,59,14
2077,1587,Coledale Public School,COMPOSITE_CLASS_STUDENTS,118,14
2078,1589,Collarenebri Central School,COMPOSITE_CLASS_STUDENTS,58,14
2079,3970,Collaroy Plateau Public School,COMPOSITE_CLASS_STUDENTS,0,14
2080,1590,Collector Public School,COMPOSITE_CLASS_STUDENTS,32,14
2081,1591,Collingullie Public School,COMPOSITE_CLASS_STUDENTS,22,14
2082,1593,Collins Creek Public School,COMPOSITE_CLASS_STUDENTS,10,14
2083,1346,Colo Heights Public School,COMPOSITE_CLASS_STUDENTS,43,14
2084,1085,Colo Vale Public School,COMPOSITE_CLASS_STUDENTS,155,14
2085,1596,Colyton Public School,COMPOSITE_CLASS_STUDENTS,53,14
2086,1601,Comboyne Public School,COMPOSITE_CLASS_STUDENTS,30,14
2087,1604,Comleroy Road Public School,COMPOSITE_CLASS_STUDENTS,93,14
2088,1605,Como Public School,COMPOSITE_CLASS_STUDENTS,64,14
2089,3896,Como West Public School,COMPOSITE_CLASS_STUDENTS,79,14
2090,1606,Conargo Public School,COMPOSITE_CLASS_STUDENTS,34,14
2091,1607,Concord Public School,COMPOSITE_CLASS_STUDENTS,175,14
2092,1608,Concord West Public School,COMPOSITE_CLASS_STUDENTS,190,14
2093,3789,Condell Park Public School,COMPOSITE_CLASS_STUDENTS,277,14
2094,1609,Condobolin Public School,COMPOSITE_CLASS_STUDENTS,69,14
2095,1611,Condong Public School,COMPOSITE_CLASS_STUDENTS,59,14
2096,1822,Congewai Public School,COMPOSITE_CLASS_STUDENTS,18,14
2097,1612,Coniston Public School,COMPOSITE_CLASS_STUDENTS,161,14
2098,1613,Connells Point Public School,COMPOSITE_CLASS_STUDENTS,50,14
2099,1615,Cooerwull Public School,COMPOSITE_CLASS_STUDENTS,156,14
2100,1616,Coogee Public School,COMPOSITE_CLASS_STUDENTS,84,14
2101,1621,Coolah Central School,COMPOSITE_CLASS_STUDENTS,78,14
2102,1624,Coolamon Central School,COMPOSITE_CLASS_STUDENTS,140,14
2103,1627,Coolongolook Public School,COMPOSITE_CLASS_STUDENTS,33,14
2104,3890,Cooma North Public School,COMPOSITE_CLASS_STUDENTS,181,14
2105,1628,Cooma Public School,COMPOSITE_CLASS_STUDENTS,103,14
2106,1630,Coonabarabran Public School,COMPOSITE_CLASS_STUDENTS,172,14
2107,1631,Coonamble Public School,COMPOSITE_CLASS_STUDENTS,132,14
2108,1632,Coopernook Public School,COMPOSITE_CLASS_STUDENTS,49,14
2109,1634,Coorabell Public School,COMPOSITE_CLASS_STUDENTS,86,14
2110,1635,Cooranbong Public School,COMPOSITE_CLASS_STUDENTS,123,14
2111,1636,Cootamundra Public School,COMPOSITE_CLASS_STUDENTS,59,14
2112,4548,Copacabana Public School,COMPOSITE_CLASS_STUDENTS,187,14
2113,1642,Copmanhurst Public School,COMPOSITE_CLASS_STUDENTS,61,14
2114,1644,Coraki Public School,COMPOSITE_CLASS_STUDENTS,88,14
2115,1647,Coramba Public School,COMPOSITE_CLASS_STUDENTS,49,14
2116,1654,Corindi Public School,COMPOSITE_CLASS_STUDENTS,92,14
2117,4300,Corinella Public School,COMPOSITE_CLASS_STUDENTS,7,14
2118,1656,Corndale Public School,COMPOSITE_CLASS_STUDENTS,19,14
2119,1658,Corowa Public School,COMPOSITE_CLASS_STUDENTS,130,14
2120,1659,Corowa South Public School,COMPOSITE_CLASS_STUDENTS,78,14
2121,3877,Corrimal East Public School,COMPOSITE_CLASS_STUDENTS,154,14
2122,1661,Corrimal Public School,COMPOSITE_CLASS_STUDENTS,52,14
2123,1666,Coutts Crossing Public School,COMPOSITE_CLASS_STUDENTS,67,14
2124,1668,Cowan Public School,COMPOSITE_CLASS_STUDENTS,56,14
2125,1670,Cowper Public School,COMPOSITE_CLASS_STUDENTS,29,14
2126,1671,Cowra Public School,COMPOSITE_CLASS_STUDENTS,205,14
2127,1674,Crabbes Creek Public School,COMPOSITE_CLASS_STUDENTS,37,14
2128,4504,Crawford Public School,COMPOSITE_CLASS_STUDENTS,220,14
2129,1681,Crescent Head Public School,COMPOSITE_CLASS_STUDENTS,0,14
2130,4441,Crestwood Public School,COMPOSITE_CLASS_STUDENTS,58,14
2131,4037,Cringila Public School,COMPOSITE_CLASS_STUDENTS,81,14
2132,4241,Cromer Public School,COMPOSITE_CLASS_STUDENTS,30,14
2133,1682,Cronulla Public School,COMPOSITE_CLASS_STUDENTS,98,14
2134,3668,Cronulla South Public School,COMPOSITE_CLASS_STUDENTS,30,14
2135,1684,Crookwell Public School,COMPOSITE_CLASS_STUDENTS,130,14
2136,3717,Croppa Creek Public School,COMPOSITE_CLASS_STUDENTS,21,14
2137,1685,Crossmaglen Public School,COMPOSITE_CLASS_STUDENTS,15,14
2138,3769,Crowdy Head Public School,COMPOSITE_CLASS_STUDENTS,8,14
2139,3935,Crown Street Public School,COMPOSITE_CLASS_STUDENTS,244,14
2140,7412,Croydon Park Public School,COMPOSITE_CLASS_STUDENTS,47,14
2141,7411,Croydon Public School,COMPOSITE_CLASS_STUDENTS,46,14
2142,1690,Crystal Creek Public School,COMPOSITE_CLASS_STUDENTS,64,14
2143,1695,Cudal Public School,COMPOSITE_CLASS_STUDENTS,45,14
2144,4555,Cudgegong Valley Public School,COMPOSITE_CLASS_STUDENTS,134,14
2145,1696,Cudgen Public School,COMPOSITE_CLASS_STUDENTS,97,14
2146,4485,Culburra Public School,COMPOSITE_CLASS_STUDENTS,134,14
2147,1698,Culcairn Public School,COMPOSITE_CLASS_STUDENTS,98,14
2148,1700,Cullen Bullen Public School,COMPOSITE_CLASS_STUDENTS,30,14
2149,1707,Cumnock Public School,COMPOSITE_CLASS_STUDENTS,55,14
2150,1708,Cundletown Public School,COMPOSITE_CLASS_STUDENTS,216,14
2151,3925,Curl Curl North Public School,COMPOSITE_CLASS_STUDENTS,0,14
2152,1712,Curlewis Public School,COMPOSITE_CLASS_STUDENTS,39,14
2153,1714,Currabubula Public School,COMPOSITE_CLASS_STUDENTS,32,14
2154,4460,Curran Public School,COMPOSITE_CLASS_STUDENTS,162,14
2155,4625,Currans Hill Public School,COMPOSITE_CLASS_STUDENTS,79,14
2156,7413,Daceyville Public School,COMPOSITE_CLASS_STUDENTS,174,14
2157,1722,Dalgety Public School,COMPOSITE_CLASS_STUDENTS,19,14
2158,4634,Dalmeny Public School,COMPOSITE_CLASS_STUDENTS,83,14
2159,1723,Dalton Public School,COMPOSITE_CLASS_STUDENTS,11,14
2160,1727,Dapto Public School,COMPOSITE_CLASS_STUDENTS,21,14
2161,4222,Darcy Road Public School,COMPOSITE_CLASS_STUDENTS,125,14
2162,1732,Dareton Public School,COMPOSITE_CLASS_STUDENTS,62,14
2163,7414,Darlinghurst Public School,COMPOSITE_CLASS_STUDENTS,24,14
2164,1736,Darlington Point Public School,COMPOSITE_CLASS_STUDENTS,105,14
2165,1735,Darlington Public School,COMPOSITE_CLASS_STUDENTS,115,14
2166,4446,Dawson Public School,COMPOSITE_CLASS_STUDENTS,42,14
2167,1744,Dee Why Public School,COMPOSITE_CLASS_STUDENTS,40,14
2168,1742,Deepwater Public School,COMPOSITE_CLASS_STUDENTS,23,14
2169,1745,Delegate Public School,COMPOSITE_CLASS_STUDENTS,32,14
2170,1747,Delungra Public School,COMPOSITE_CLASS_STUDENTS,35,14
2171,4672,Denham Court Public School,COMPOSITE_CLASS_STUDENTS,0,14
2172,4281,Deniliquin North Public School,COMPOSITE_CLASS_STUDENTS,121,14
2173,4112,Deniliquin South Public School,COMPOSITE_CLASS_STUDENTS,130,14
2174,3862,Denistone East Public School,COMPOSITE_CLASS_STUDENTS,30,14
2175,1749,Denman Public School,COMPOSITE_CLASS_STUDENTS,0,14
2176,3873,Dobroyd Point Public School,COMPOSITE_CLASS_STUDENTS,25,14
2177,1760,Doonside Public School,COMPOSITE_CLASS_STUDENTS,37,14
2178,1762,Dora Creek Public School,COMPOSITE_CLASS_STUDENTS,113,14
2179,7316,Dorrigo Public School,COMPOSITE_CLASS_STUDENTS,22,14
2180,1768,Double Bay Public School,COMPOSITE_CLASS_STUDENTS,200,14
2181,1769,Doubtful Creek Public School,COMPOSITE_CLASS_STUDENTS,8,14
2182,1770,Douglas Park Public School,COMPOSITE_CLASS_STUDENTS,76,14
2183,1771,Drake Public School,COMPOSITE_CLASS_STUDENTS,37,14
2184,1058,Drummond Memorial Public School,COMPOSITE_CLASS_STUDENTS,88,14
2185,1774,Drummoyne Public School,COMPOSITE_CLASS_STUDENTS,57,14
2186,1776,Dubbo North Public School,COMPOSITE_CLASS_STUDENTS,90,14
2187,1775,Dubbo Public School,COMPOSITE_CLASS_STUDENTS,242,14
2188,1811,Dubbo South Public School,COMPOSITE_CLASS_STUDENTS,273,14
2189,3591,Dubbo West Public School,COMPOSITE_CLASS_STUDENTS,94,14
2190,1778,Dudley Public School,COMPOSITE_CLASS_STUDENTS,243,14
2191,4496,Dulwich Hill Public School,COMPOSITE_CLASS_STUDENTS,166,14
2192,4029,Dundas Public School,COMPOSITE_CLASS_STUDENTS,329,14
2193,1788,Dundurrabin Public School,COMPOSITE_CLASS_STUDENTS,19,14
2194,1789,Dunedoo Central School,COMPOSITE_CLASS_STUDENTS,97,14
2195,1791,Dungay Public School,COMPOSITE_CLASS_STUDENTS,52,14
2196,1792,Dungog Public School,COMPOSITE_CLASS_STUDENTS,202,14
2197,1793,Dungowan Public School,COMPOSITE_CLASS_STUDENTS,33,14
2198,1797,Dunoon Public School,COMPOSITE_CLASS_STUDENTS,75,14
2199,1799,Dural Public School,COMPOSITE_CLASS_STUDENTS,80,14
2200,1801,Duranbah Public School,COMPOSITE_CLASS_STUDENTS,29,14
2201,1802,Duri Public School,COMPOSITE_CLASS_STUDENTS,30,14
2202,1803,Durrumbul Public School,COMPOSITE_CLASS_STUDENTS,32,14
2203,4383,E A Southee Public School,COMPOSITE_CLASS_STUDENTS,179,14
2204,1807,Earlwood Public School,COMPOSITE_CLASS_STUDENTS,102,14
2205,3924,East Hills Public School,COMPOSITE_CLASS_STUDENTS,128,14
2206,1808,Eastern Creek Public School,COMPOSITE_CLASS_STUDENTS,174,14
2207,4516,Eastlakes Public School,COMPOSITE_CLASS_STUDENTS,124,14
2208,4041,Eastwood Heights Public School,COMPOSITE_CLASS_STUDENTS,85,14
2209,7416,Eastwood Public School,COMPOSITE_CLASS_STUDENTS,0,14
2210,1813,Ebenezer Public School,COMPOSITE_CLASS_STUDENTS,108,14
2211,1814,Ebor Public School,COMPOSITE_CLASS_STUDENTS,10,14
2212,1816,Eden Public School,COMPOSITE_CLASS_STUDENTS,209,14
2213,4583,Edensor Park Public School,COMPOSITE_CLASS_STUDENTS,120,14
2214,4155,Edgeworth Heights Public School,COMPOSITE_CLASS_STUDENTS,27,14
2215,3564,Edgeworth Public School,COMPOSITE_CLASS_STUDENTS,108,14
2216,4418,Edward Public School,COMPOSITE_CLASS_STUDENTS,107,14
2217,1823,Eglinton Public School,COMPOSITE_CLASS_STUDENTS,104,14
2218,1824,Elands Public School,COMPOSITE_CLASS_STUDENTS,18,14
2219,4199,Elanora Heights Public School,COMPOSITE_CLASS_STUDENTS,59,14
2220,4646,Elderslie Public School,COMPOSITE_CLASS_STUDENTS,237,14
2221,4034,Eleebana Public School,COMPOSITE_CLASS_STUDENTS,55,14
2222,4163,Elermore Vale Public School,COMPOSITE_CLASS_STUDENTS,53,14
2223,1826,Ellalong Public School,COMPOSITE_CLASS_STUDENTS,71,14
2224,1827,Ellangowan Public School,COMPOSITE_CLASS_STUDENTS,4,14
2225,1830,Ellerston Public School,COMPOSITE_CLASS_STUDENTS,21,14
2226,4568,Ellison Public School,COMPOSITE_CLASS_STUDENTS,167,14
2227,1835,Eltham Public School,COMPOSITE_CLASS_STUDENTS,58,14
2228,4422,Emerton Public School,COMPOSITE_CLASS_STUDENTS,119,14
2229,1838,Emmaville Central School,COMPOSITE_CLASS_STUDENTS,39,14
2230,1839,Empire Bay Public School,COMPOSITE_CLASS_STUDENTS,22,14
2231,1840,Empire Vale Public School,COMPOSITE_CLASS_STUDENTS,41,14
2232,4442,Emu Heights Public School,COMPOSITE_CLASS_STUDENTS,105,14
2233,1841,Emu Plains Public School,COMPOSITE_CLASS_STUDENTS,154,14
2234,1844,Enfield Public School,COMPOSITE_CLASS_STUDENTS,154,14
2235,1845,Engadine Public School,COMPOSITE_CLASS_STUDENTS,107,14
2236,4292,Engadine West Public School,COMPOSITE_CLASS_STUDENTS,48,14
2237,3626,Enngonia Public School,COMPOSITE_CLASS_STUDENTS,18,14
2238,4038,Epping Heights Public School,COMPOSITE_CLASS_STUDENTS,28,14
2239,4165,Epping North Public School,COMPOSITE_CLASS_STUDENTS,25,14
2240,1850,Epping Public School,COMPOSITE_CLASS_STUDENTS,32,14
2241,1851,Epping West Public School,COMPOSITE_CLASS_STUDENTS,30,14
2242,1853,Eraring Public School,COMPOSITE_CLASS_STUDENTS,11,14
2243,1856,Erina Heights Public School,COMPOSITE_CLASS_STUDENTS,309,14
2244,1860,Ermington Public School,COMPOSITE_CLASS_STUDENTS,26,14
2245,4125,Ermington West Public School,COMPOSITE_CLASS_STUDENTS,102,14
2246,3969,Errowanbang Public School,COMPOSITE_CLASS_STUDENTS,11,14
2247,4147,Erskineville Public School,COMPOSITE_CLASS_STUDENTS,138,14
2248,4558,Eschol Park Public School,COMPOSITE_CLASS_STUDENTS,282,14
2249,4674,Estella Public School,COMPOSITE_CLASS_STUDENTS,0,14
2250,1864,Ettalong Public School,COMPOSITE_CLASS_STUDENTS,81,14
2251,1867,Euabalong West Public School,COMPOSITE_CLASS_STUDENTS,16,14
2252,1869,Euchareena Public School,COMPOSITE_CLASS_STUDENTS,5,14
2253,1870,Eugowra Public School,COMPOSITE_CLASS_STUDENTS,42,14
2254,1873,Eumungerie Public School,COMPOSITE_CLASS_STUDENTS,16,14
2255,1874,Eungai Public School,COMPOSITE_CLASS_STUDENTS,61,14
2256,1879,Eureka Public School,COMPOSITE_CLASS_STUDENTS,20,14
2257,1883,Eurongilly Public School,COMPOSITE_CLASS_STUDENTS,23,14
2258,1885,Euston Public School,COMPOSITE_CLASS_STUDENTS,78,14
2259,1886,Evans River Community School,COMPOSITE_CLASS_STUDENTS,62,14
2260,1890,Excelsior Public School,COMPOSITE_CLASS_STUDENTS,109,14
2261,1891,Exeter Public School,COMPOSITE_CLASS_STUDENTS,71,14
2262,1894,Fairfax Public School,COMPOSITE_CLASS_STUDENTS,10,14
2263,3632,Fairfield Heights Public School,COMPOSITE_CLASS_STUDENTS,0,14
2264,1895,Fairfield Public School,COMPOSITE_CLASS_STUDENTS,44,14
2265,1896,Fairfield West Public School,COMPOSITE_CLASS_STUDENTS,62,14
2266,4009,Fairvale Public School,COMPOSITE_CLASS_STUDENTS,84,14
2267,1898,Fairy Meadow Public School,COMPOSITE_CLASS_STUDENTS,104,14
2268,1901,Falls Creek Public School,COMPOSITE_CLASS_STUDENTS,51,14
2269,3976,Farmborough Road Public School,COMPOSITE_CLASS_STUDENTS,127,14
2270,1904,Fassifern Public School,COMPOSITE_CLASS_STUDENTS,50,14
2271,4354,Faulconbridge Public School,COMPOSITE_CLASS_STUDENTS,48,14
2272,4208,Fennell Bay Public School,COMPOSITE_CLASS_STUDENTS,120,14
2273,3996,Fern Bay Public School,COMPOSITE_CLASS_STUDENTS,34,14
2274,5114,Ferncourt Public School,COMPOSITE_CLASS_STUDENTS,100,14
2275,2214,Fernleigh Public School,COMPOSITE_CLASS_STUDENTS,19,14
2276,4462,Figtree Heights Public School,COMPOSITE_CLASS_STUDENTS,128,14
2277,3964,Figtree Public School,COMPOSITE_CLASS_STUDENTS,203,14
2278,1915,Fingal Head Public School,COMPOSITE_CLASS_STUDENTS,43,14
2279,3945,Finley Public School,COMPOSITE_CLASS_STUDENTS,164,14
2280,1920,Five Dock Public School,COMPOSITE_CLASS_STUDENTS,163,14
2281,4463,Flinders Public School,COMPOSITE_CLASS_STUDENTS,85,14
2282,4379,Floraville Public School,COMPOSITE_CLASS_STUDENTS,145,14
2283,4100,Forbes North Public School,COMPOSITE_CLASS_STUDENTS,183,14
2284,1926,Forbes Public School,COMPOSITE_CLASS_STUDENTS,73,14
2285,1930,Forest Hill Public School,COMPOSITE_CLASS_STUDENTS,169,14
2286,1932,Forest Lodge Public School,COMPOSITE_CLASS_STUDENTS,207,14
2287,4019,Forestville Public School,COMPOSITE_CLASS_STUDENTS,26,14
2288,1936,Forster Public School,COMPOSITE_CLASS_STUDENTS,59,14
2289,1937,Fort Street Public School,COMPOSITE_CLASS_STUDENTS,49,14
2290,4581,Frank Partridge VC Public School,COMPOSITE_CLASS_STUDENTS,175,14
2291,4456,Franklin Public School,COMPOSITE_CLASS_STUDENTS,100,14
2292,1943,Frederickton Public School,COMPOSITE_CLASS_STUDENTS,51,14
2293,1944,Freemans Reach Public School,COMPOSITE_CLASS_STUDENTS,172,14
2294,1946,Frenchs Forest Public School,COMPOSITE_CLASS_STUDENTS,106,14
2295,1952,Galston Public School,COMPOSITE_CLASS_STUDENTS,76,14
2296,4670,Galungara Public School,COMPOSITE_CLASS_STUDENTS,0,14
2297,1954,Ganmain Public School,COMPOSITE_CLASS_STUDENTS,36,14
2298,1956,Garah Public School,COMPOSITE_CLASS_STUDENTS,27,14
2299,4136,Garden Suburb Public School,COMPOSITE_CLASS_STUDENTS,116,14
2300,7418,Gardeners Road Public School,COMPOSITE_CLASS_STUDENTS,155,14
2301,3702,Georges Hall Public School,COMPOSITE_CLASS_STUDENTS,168,14
2302,1969,Gerogery Public School,COMPOSITE_CLASS_STUDENTS,14,14
2303,1971,Gerringong Public School,COMPOSITE_CLASS_STUDENTS,156,14
2304,1972,Geurie Public School,COMPOSITE_CLASS_STUDENTS,33,14
2305,1978,Gilgai Public School,COMPOSITE_CLASS_STUDENTS,66,14
2306,1979,Gilgandra Public School,COMPOSITE_CLASS_STUDENTS,106,14
2307,1982,Gillieston Public School,COMPOSITE_CLASS_STUDENTS,132,14
2308,4421,Gillwinga Public School,COMPOSITE_CLASS_STUDENTS,98,14
2309,1986,Girilambone Public School,COMPOSITE_CLASS_STUDENTS,11,14
2310,1988,Girraween Public School,COMPOSITE_CLASS_STUDENTS,30,14
2311,1990,Gladesville Public School,COMPOSITE_CLASS_STUDENTS,59,14
2312,1991,Gladstone Public School,COMPOSITE_CLASS_STUDENTS,26,14
2313,7419,Glebe Public School,COMPOSITE_CLASS_STUDENTS,48,14
2314,4667,Gledswood Hills Public School,COMPOSITE_CLASS_STUDENTS,0,14
2315,3903,Glen Alice Public School,COMPOSITE_CLASS_STUDENTS,10,14
2316,2005,Glen Innes Public School,COMPOSITE_CLASS_STUDENTS,172,14
2317,5116,Glen Innes West Infants School,COMPOSITE_CLASS_STUDENTS,35,14
2318,2020,Glen William Public School,COMPOSITE_CLASS_STUDENTS,26,14
2319,1994,Glenbrook Public School,COMPOSITE_CLASS_STUDENTS,91,14
2320,4207,Glendale East Public School,COMPOSITE_CLASS_STUDENTS,149,14
2321,4608,Glendenning Public School,COMPOSITE_CLASS_STUDENTS,90,14
2322,4620,Glendore Public School,COMPOSITE_CLASS_STUDENTS,262,14
2323,2001,Glenfield Public School,COMPOSITE_CLASS_STUDENTS,126,14
2324,2003,Glenhaven Public School,COMPOSITE_CLASS_STUDENTS,49,14
2325,4591,Glenmore Park Public School,COMPOSITE_CLASS_STUDENTS,28,14
2326,2009,Glenmore Road Public School,COMPOSITE_CLASS_STUDENTS,23,14
2327,2012,Glenorie Public School,COMPOSITE_CLASS_STUDENTS,158,14
2328,2015,Glenquarry Public School,COMPOSITE_CLASS_STUDENTS,25,14
2329,2016,Glenreagh Public School,COMPOSITE_CLASS_STUDENTS,86,14
2330,4020,Glenroi Heights Public School,COMPOSITE_CLASS_STUDENTS,97,14
2331,4468,Glenroy Public School,COMPOSITE_CLASS_STUDENTS,159,14
2332,4529,Glenwood Public School,COMPOSITE_CLASS_STUDENTS,84,14
2333,2021,Glossodia Public School,COMPOSITE_CLASS_STUDENTS,169,14
2334,7303,Gloucester Public School,COMPOSITE_CLASS_STUDENTS,29,14
2335,2027,Gol Gol Public School,COMPOSITE_CLASS_STUDENTS,74,14
2336,2033,Goodooga Central School,COMPOSITE_CLASS_STUDENTS,27,14
2337,2035,Goolgowi Public School,COMPOSITE_CLASS_STUDENTS,59,14
2338,2036,Goolma Public School,COMPOSITE_CLASS_STUDENTS,6,14
2339,2037,Goolmangar Public School,COMPOSITE_CLASS_STUDENTS,19,14
2340,2038,Gooloogong Public School,COMPOSITE_CLASS_STUDENTS,22,14
2341,2041,Goonellabah Public School,COMPOSITE_CLASS_STUDENTS,215,14
2342,2042,Goonengerry Public School,COMPOSITE_CLASS_STUDENTS,36,14
2343,3985,Gordon East Public School,COMPOSITE_CLASS_STUDENTS,165,14
2344,3943,Gordon West Public School,COMPOSITE_CLASS_STUDENTS,77,14
2345,4517,Gorokan Public School,COMPOSITE_CLASS_STUDENTS,95,14
2346,4218,Gosford East Public School,COMPOSITE_CLASS_STUDENTS,170,14
2347,2049,Gosford Public School,COMPOSITE_CLASS_STUDENTS,79,14
2348,2054,Goulburn East Public School,COMPOSITE_CLASS_STUDENTS,113,14
2349,2055,Goulburn North Public School,COMPOSITE_CLASS_STUDENTS,180,14
2350,2053,Goulburn Public School,COMPOSITE_CLASS_STUDENTS,93,14
2351,2056,Goulburn South Public School,COMPOSITE_CLASS_STUDENTS,113,14
2352,3741,Goulburn West Public School,COMPOSITE_CLASS_STUDENTS,241,14
2353,4567,Governor Philip King Public School,COMPOSITE_CLASS_STUDENTS,24,14
