,School code,School Name,COMPOSITE_CLASS,COUNT,CLASS
19063,4148,Castlereagh Public School,PCT_COMPOSITE_CLASS_STUDENTS,68.2,16
19064,4198,Casula Public School,PCT_COMPOSITE_CLASS_STUDENTS,9.7,16
19065,1535,Cattai Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19066,4367,Caves Beach Public School,PCT_COMPOSITE_CLASS_STUDENTS,18.5,16
19067,1537,Cawdor Public School,PCT_COMPOSITE_CLASS_STUDENTS,78.9,16
19068,4635,Cecil Hills Public School,PCT_COMPOSITE_CLASS_STUDENTS,12.4,16
19069,4607,Centaur Public School,PCT_COMPOSITE_CLASS_STUDENTS,34,16
19070,4110,Central Mangrove Public School,PCT_COMPOSITE_CLASS_STUDENTS,74.3,16
19071,3214,Central Tilba Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19072,1543,Cessnock East Public School,PCT_COMPOSITE_CLASS_STUDENTS,37.6,16
19073,1542,Cessnock Public School,PCT_COMPOSITE_CLASS_STUDENTS,57.4,16
19074,1545,Cessnock West Public School,PCT_COMPOSITE_CLASS_STUDENTS,66,16
19075,1547,Chandler Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19076,4194,Charlestown East Public School,PCT_COMPOSITE_CLASS_STUDENTS,53.4,16
19077,1550,Charlestown Public School,PCT_COMPOSITE_CLASS_STUDENTS,72.3,16
19078,4324,Charlestown South Public School,PCT_COMPOSITE_CLASS_STUDENTS,81.8,16
19079,4014,Chatham Public School,PCT_COMPOSITE_CLASS_STUDENTS,30.5,16
19080,7409,Chatswood Public School,PCT_COMPOSITE_CLASS_STUDENTS,4.6,16
19081,1553,Chatsworth Island Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19082,4440,Cherrybrook Public School,PCT_COMPOSITE_CLASS_STUDENTS,3.7,16
19083,4398,Chertsey Primary School,PCT_COMPOSITE_CLASS_STUDENTS,71.9,16
19084,3981,Chester Hill North Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,16
19085,3698,Chester Hill Public School,PCT_COMPOSITE_CLASS_STUDENTS,20.5,16
19086,4299,Chifley Public School,PCT_COMPOSITE_CLASS_STUDENTS,60.3,16
19087,1558,Chillingham Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19088,1560,Chipping Norton Public School,PCT_COMPOSITE_CLASS_STUDENTS,70.3,16
19089,4542,Chittaway Bay Public School,PCT_COMPOSITE_CLASS_STUDENTS,82.2,16
19090,3808,Chullora Public School,PCT_COMPOSITE_CLASS_STUDENTS,86.5,16
19091,4527,Clairgate Public School,PCT_COMPOSITE_CLASS_STUDENTS,33.2,16
19092,4565,Clare Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19093,4622,Claremont Meadows Public School,PCT_COMPOSITE_CLASS_STUDENTS,10.8,16
19094,1564,Clarence Town Public School,PCT_COMPOSITE_CLASS_STUDENTS,60.6,16
19095,4510,Claymore Public School,PCT_COMPOSITE_CLASS_STUDENTS,61.2,16
19096,1566,Clemton Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,4.8,16
19097,2668,Clergate Public School,PCT_COMPOSITE_CLASS_STUDENTS,81.5,16
19098,1573,Clovelly Public School,PCT_COMPOSITE_CLASS_STUDENTS,14.6,16
19099,1574,Clunes Public School,PCT_COMPOSITE_CLASS_STUDENTS,88.8,16
19100,4022,Coal Point Public School,PCT_COMPOSITE_CLASS_STUDENTS,90.6,16
19101,1578,Cobar Public School,PCT_COMPOSITE_CLASS_STUDENTS,63.3,16
19102,1579,Cobargo Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19103,1580,Cobbitty Public School,PCT_COMPOSITE_CLASS_STUDENTS,64.9,16
19104,1583,Coffee Camp Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19105,1584,Coffs Harbour Public School,PCT_COMPOSITE_CLASS_STUDENTS,65.6,16
19106,4348,Coleambally Central School,PCT_COMPOSITE_CLASS_STUDENTS,66.7,16
19107,1587,Coledale Public School,PCT_COMPOSITE_CLASS_STUDENTS,38,16
19108,1589,Collarenebri Central School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19109,3970,Collaroy Plateau Public School,PCT_COMPOSITE_CLASS_STUDENTS,13.4,16
19110,1590,Collector Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19111,1591,Collingullie Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19112,1593,Collins Creek Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19113,1346,Colo Heights Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19114,1085,Colo Vale Public School,PCT_COMPOSITE_CLASS_STUDENTS,72.5,16
19115,1596,Colyton Public School,PCT_COMPOSITE_CLASS_STUDENTS,7.2,16
19116,1601,Comboyne Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19117,1604,Comleroy Road Public School,PCT_COMPOSITE_CLASS_STUDENTS,87.6,16
19118,1605,Como Public School,PCT_COMPOSITE_CLASS_STUDENTS,80.8,16
19119,3896,Como West Public School,PCT_COMPOSITE_CLASS_STUDENTS,42.2,16
19120,1606,Conargo Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19121,1607,Concord Public School,PCT_COMPOSITE_CLASS_STUDENTS,78.7,16
19122,1608,Concord West Public School,PCT_COMPOSITE_CLASS_STUDENTS,41,16
19123,3789,Condell Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,56.8,16
19124,1609,Condobolin Public School,PCT_COMPOSITE_CLASS_STUDENTS,16.5,16
19125,1611,Condong Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19126,1822,Congewai Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19127,1612,Coniston Public School,PCT_COMPOSITE_CLASS_STUDENTS,63.2,16
19128,1613,Connells Point Public School,PCT_COMPOSITE_CLASS_STUDENTS,15.4,16
19129,1615,Cooerwull Public School,PCT_COMPOSITE_CLASS_STUDENTS,50.9,16
19130,1616,Coogee Public School,PCT_COMPOSITE_CLASS_STUDENTS,13.7,16
19131,1621,Coolah Central School,PCT_COMPOSITE_CLASS_STUDENTS,69.7,16
19132,1624,Coolamon Central School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19133,1627,Coolongolook Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19134,3890,Cooma North Public School,PCT_COMPOSITE_CLASS_STUDENTS,58.6,16
19135,1628,Cooma Public School,PCT_COMPOSITE_CLASS_STUDENTS,34.7,16
19136,1630,Coonabarabran Public School,PCT_COMPOSITE_CLASS_STUDENTS,50.5,16
19137,1631,Coonamble Public School,PCT_COMPOSITE_CLASS_STUDENTS,4.1,16
19138,1632,Coopernook Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19139,1634,Coorabell Public School,PCT_COMPOSITE_CLASS_STUDENTS,65.9,16
19140,1635,Cooranbong Public School,PCT_COMPOSITE_CLASS_STUDENTS,89,16
19141,1636,Cootamundra Public School,PCT_COMPOSITE_CLASS_STUDENTS,58.6,16
19142,4548,Copacabana Public School,PCT_COMPOSITE_CLASS_STUDENTS,38.6,16
19143,1642,Copmanhurst Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19144,1644,Coraki Public School,PCT_COMPOSITE_CLASS_STUDENTS,85.6,16
19145,1647,Coramba Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19146,1654,Corindi Public School,PCT_COMPOSITE_CLASS_STUDENTS,11.6,16
19147,4300,Corinella Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,16
19148,1656,Corndale Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19149,1658,Corowa Public School,PCT_COMPOSITE_CLASS_STUDENTS,43,16
19150,1659,Corowa South Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19151,3877,Corrimal East Public School,PCT_COMPOSITE_CLASS_STUDENTS,62.6,16
19152,1661,Corrimal Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19153,1666,Coutts Crossing Public School,PCT_COMPOSITE_CLASS_STUDENTS,77.8,16
19154,1668,Cowan Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19155,1670,Cowper Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19156,1671,Cowra Public School,PCT_COMPOSITE_CLASS_STUDENTS,55.6,16
19157,1674,Crabbes Creek Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19158,4504,Crawford Public School,PCT_COMPOSITE_CLASS_STUDENTS,87.5,16
19159,1681,Crescent Head Public School,PCT_COMPOSITE_CLASS_STUDENTS,25.7,16
19160,4441,Crestwood Public School,PCT_COMPOSITE_CLASS_STUDENTS,10.8,16
19161,4037,Cringila Public School,PCT_COMPOSITE_CLASS_STUDENTS,88,16
19162,4241,Cromer Public School,PCT_COMPOSITE_CLASS_STUDENTS,18.9,16
19163,1682,Cronulla Public School,PCT_COMPOSITE_CLASS_STUDENTS,23.8,16
19164,3668,Cronulla South Public School,PCT_COMPOSITE_CLASS_STUDENTS,15.5,16
19165,1684,Crookwell Public School,PCT_COMPOSITE_CLASS_STUDENTS,59.2,16
19166,3717,Croppa Creek Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19167,1685,Crossmaglen Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19168,3769,Crowdy Head Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,16
19169,3935,Crown Street Public School,PCT_COMPOSITE_CLASS_STUDENTS,87.5,16
19170,7412,Croydon Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,45.5,16
19171,7411,Croydon Public School,PCT_COMPOSITE_CLASS_STUDENTS,2.9,16
19172,1690,Crystal Creek Public School,PCT_COMPOSITE_CLASS_STUDENTS,79.5,16
19173,1695,Cudal Public School,PCT_COMPOSITE_CLASS_STUDENTS,78.8,16
19174,4555,Cudgegong Valley Public School,PCT_COMPOSITE_CLASS_STUDENTS,87.7,16
19175,1696,Cudgen Public School,PCT_COMPOSITE_CLASS_STUDENTS,89.3,16
19176,4485,Culburra Public School,PCT_COMPOSITE_CLASS_STUDENTS,88.7,16
19177,1698,Culcairn Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19178,1700,Cullen Bullen Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19179,1707,Cumnock Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19180,1708,Cundletown Public School,PCT_COMPOSITE_CLASS_STUDENTS,46.3,16
19181,3925,Curl Curl North Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,16
19182,1712,Curlewis Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19183,1714,Currabubula Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19184,4460,Curran Public School,PCT_COMPOSITE_CLASS_STUDENTS,85.1,16
19185,4625,Currans Hill Public School,PCT_COMPOSITE_CLASS_STUDENTS,20.1,16
19186,7413,Daceyville Public School,PCT_COMPOSITE_CLASS_STUDENTS,54.4,16
19187,1722,Dalgety Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19188,4634,Dalmeny Public School,PCT_COMPOSITE_CLASS_STUDENTS,8.1,16
19189,1723,Dalton Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19190,1727,Dapto Public School,PCT_COMPOSITE_CLASS_STUDENTS,24.7,16
19191,4222,Darcy Road Public School,PCT_COMPOSITE_CLASS_STUDENTS,24.5,16
19192,1732,Dareton Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19193,7414,Darlinghurst Public School,PCT_COMPOSITE_CLASS_STUDENTS,26.4,16
19194,1736,Darlington Point Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19195,1735,Darlington Public School,PCT_COMPOSITE_CLASS_STUDENTS,56.7,16
19196,4446,Dawson Public School,PCT_COMPOSITE_CLASS_STUDENTS,7.8,16
19197,1744,Dee Why Public School,PCT_COMPOSITE_CLASS_STUDENTS,27.1,16
19198,1742,Deepwater Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19199,1745,Delegate Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19200,1747,Delungra Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19201,4672,Denham Court Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,16
19202,4281,Deniliquin North Public School,PCT_COMPOSITE_CLASS_STUDENTS,71.1,16
19203,4112,Deniliquin South Public School,PCT_COMPOSITE_CLASS_STUDENTS,71.8,16
19204,3862,Denistone East Public School,PCT_COMPOSITE_CLASS_STUDENTS,3.4,16
19205,1749,Denman Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,16
19206,3873,Dobroyd Point Public School,PCT_COMPOSITE_CLASS_STUDENTS,16.7,16
19207,1760,Doonside Public School,PCT_COMPOSITE_CLASS_STUDENTS,77.8,16
19208,1762,Dora Creek Public School,PCT_COMPOSITE_CLASS_STUDENTS,85.5,16
19209,7316,Dorrigo Public School,PCT_COMPOSITE_CLASS_STUDENTS,54.7,16
19210,1768,Double Bay Public School,PCT_COMPOSITE_CLASS_STUDENTS,21.2,16
19211,1769,Doubtful Creek Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19212,1770,Douglas Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,87.8,16
19213,1771,Drake Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19214,1058,Drummond Memorial Public School,PCT_COMPOSITE_CLASS_STUDENTS,57.3,16
19215,1774,Drummoyne Public School,PCT_COMPOSITE_CLASS_STUDENTS,4.3,16
19216,1776,Dubbo North Public School,PCT_COMPOSITE_CLASS_STUDENTS,65.4,16
19217,1775,Dubbo Public School,PCT_COMPOSITE_CLASS_STUDENTS,16.8,16
19218,1811,Dubbo South Public School,PCT_COMPOSITE_CLASS_STUDENTS,60.5,16
19219,3591,Dubbo West Public School,PCT_COMPOSITE_CLASS_STUDENTS,38.2,16
19220,1778,Dudley Public School,PCT_COMPOSITE_CLASS_STUDENTS,68.3,16
19221,4496,Dulwich Hill Public School,PCT_COMPOSITE_CLASS_STUDENTS,11.2,16
19222,4029,Dundas Public School,PCT_COMPOSITE_CLASS_STUDENTS,85.8,16
19223,1788,Dundurrabin Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19224,1789,Dunedoo Central School,PCT_COMPOSITE_CLASS_STUDENTS,70.5,16
19225,1791,Dungay Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19226,1792,Dungog Public School,PCT_COMPOSITE_CLASS_STUDENTS,61.2,16
19227,1793,Dungowan Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19228,1797,Dunoon Public School,PCT_COMPOSITE_CLASS_STUDENTS,83.7,16
19229,1799,Dural Public School,PCT_COMPOSITE_CLASS_STUDENTS,17.1,16
19230,1801,Duranbah Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19231,1802,Duri Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19232,1803,Durrumbul Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19233,4383,E A Southee Public School,PCT_COMPOSITE_CLASS_STUDENTS,53.8,16
19234,1807,Earlwood Public School,PCT_COMPOSITE_CLASS_STUDENTS,12.2,16
19235,3924,East Hills Public School,PCT_COMPOSITE_CLASS_STUDENTS,40.1,16
19236,1808,Eastern Creek Public School,PCT_COMPOSITE_CLASS_STUDENTS,47.1,16
19237,4516,Eastlakes Public School,PCT_COMPOSITE_CLASS_STUDENTS,50.8,16
19238,4041,Eastwood Heights Public School,PCT_COMPOSITE_CLASS_STUDENTS,12.6,16
19239,7416,Eastwood Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,16
19240,1813,Ebenezer Public School,PCT_COMPOSITE_CLASS_STUDENTS,83.2,16
19241,1814,Ebor Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19242,1816,Eden Public School,PCT_COMPOSITE_CLASS_STUDENTS,83.5,16
19243,4583,Edensor Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,38.3,16
19244,4155,Edgeworth Heights Public School,PCT_COMPOSITE_CLASS_STUDENTS,14.2,16
19245,3564,Edgeworth Public School,PCT_COMPOSITE_CLASS_STUDENTS,13.9,16
19246,4418,Edward Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19247,1823,Eglinton Public School,PCT_COMPOSITE_CLASS_STUDENTS,16.6,16
19248,1824,Elands Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19249,4199,Elanora Heights Public School,PCT_COMPOSITE_CLASS_STUDENTS,4.9,16
19250,4646,Elderslie Public School,PCT_COMPOSITE_CLASS_STUDENTS,86.8,16
19251,4034,Eleebana Public School,PCT_COMPOSITE_CLASS_STUDENTS,14.9,16
19252,4163,Elermore Vale Public School,PCT_COMPOSITE_CLASS_STUDENTS,12,16
19253,1826,Ellalong Public School,PCT_COMPOSITE_CLASS_STUDENTS,80,16
19254,1827,Ellangowan Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,16
19255,1830,Ellerston Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19256,4568,Ellison Public School,PCT_COMPOSITE_CLASS_STUDENTS,71.4,16
19257,1835,Eltham Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19258,4422,Emerton Public School,PCT_COMPOSITE_CLASS_STUDENTS,90.9,16
19259,1838,Emmaville Central School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19260,1839,Empire Bay Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,16
19261,1840,Empire Vale Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19262,4442,Emu Heights Public School,PCT_COMPOSITE_CLASS_STUDENTS,41.8,16
19263,1841,Emu Plains Public School,PCT_COMPOSITE_CLASS_STUDENTS,17.1,16
19264,1844,Enfield Public School,PCT_COMPOSITE_CLASS_STUDENTS,51.9,16
19265,1845,Engadine Public School,PCT_COMPOSITE_CLASS_STUDENTS,57.1,16
19266,4292,Engadine West Public School,PCT_COMPOSITE_CLASS_STUDENTS,11.4,16
19267,3626,Enngonia Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19268,4038,Epping Heights Public School,PCT_COMPOSITE_CLASS_STUDENTS,15.1,16
19269,4165,Epping North Public School,PCT_COMPOSITE_CLASS_STUDENTS,12.9,16
19270,1850,Epping Public School,PCT_COMPOSITE_CLASS_STUDENTS,13.5,16
19271,1851,Epping West Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,16
19272,1853,Eraring Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,16
19273,1856,Erina Heights Public School,PCT_COMPOSITE_CLASS_STUDENTS,89.1,16
19274,1860,Ermington Public School,PCT_COMPOSITE_CLASS_STUDENTS,10.7,16
19275,4125,Ermington West Public School,PCT_COMPOSITE_CLASS_STUDENTS,64.5,16
19276,3969,Errowanbang Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,16
19277,4147,Erskineville Public School,PCT_COMPOSITE_CLASS_STUDENTS,20.9,16
19278,4558,Eschol Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,81.2,16
19279,4674,Estella Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,16
19280,1864,Ettalong Public School,PCT_COMPOSITE_CLASS_STUDENTS,10.4,16
19281,1867,Euabalong West Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19282,1869,Euchareena Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19283,1870,Eugowra Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19284,1873,Eumungerie Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19285,1874,Eungai Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19286,1879,Eureka Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19287,1883,Eurongilly Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19288,1885,Euston Public School,PCT_COMPOSITE_CLASS_STUDENTS,83.3,16
19289,1886,Evans River Community School,PCT_COMPOSITE_CLASS_STUDENTS,15.9,16
19290,1890,Excelsior Public School,PCT_COMPOSITE_CLASS_STUDENTS,11.8,16
19291,1891,Exeter Public School,PCT_COMPOSITE_CLASS_STUDENTS,63.6,16
19292,1894,Fairfax Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19293,3632,Fairfield Heights Public School,PCT_COMPOSITE_CLASS_STUDENTS,4.9,16
19294,1895,Fairfield Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,16
19295,1896,Fairfield West Public School,PCT_COMPOSITE_CLASS_STUDENTS,4.8,16
19296,4009,Fairvale Public School,PCT_COMPOSITE_CLASS_STUDENTS,34.6,16
19297,1898,Fairy Meadow Public School,PCT_COMPOSITE_CLASS_STUDENTS,33.8,16
19298,1901,Falls Creek Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19299,3976,Farmborough Road Public School,PCT_COMPOSITE_CLASS_STUDENTS,86.8,16
19300,1904,Fassifern Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19301,4354,Faulconbridge Public School,PCT_COMPOSITE_CLASS_STUDENTS,88.1,16
19302,4208,Fennell Bay Public School,PCT_COMPOSITE_CLASS_STUDENTS,35.3,16
19303,3996,Fern Bay Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19304,5114,Ferncourt Public School,PCT_COMPOSITE_CLASS_STUDENTS,52.7,16
19305,2214,Fernleigh Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19306,4462,Figtree Heights Public School,PCT_COMPOSITE_CLASS_STUDENTS,87.1,16
19307,3964,Figtree Public School,PCT_COMPOSITE_CLASS_STUDENTS,76,16
19308,1915,Fingal Head Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19309,3945,Finley Public School,PCT_COMPOSITE_CLASS_STUDENTS,92,16
19310,1920,Five Dock Public School,PCT_COMPOSITE_CLASS_STUDENTS,89.6,16
19311,4463,Flinders Public School,PCT_COMPOSITE_CLASS_STUDENTS,20.8,16
19312,4379,Floraville Public School,PCT_COMPOSITE_CLASS_STUDENTS,5.2,16
19313,4100,Forbes North Public School,PCT_COMPOSITE_CLASS_STUDENTS,90.2,16
19314,1926,Forbes Public School,PCT_COMPOSITE_CLASS_STUDENTS,42.6,16
19315,1930,Forest Hill Public School,PCT_COMPOSITE_CLASS_STUDENTS,83.4,16
19316,1932,Forest Lodge Public School,PCT_COMPOSITE_CLASS_STUDENTS,47.9,16
19317,4019,Forestville Public School,PCT_COMPOSITE_CLASS_STUDENTS,7.9,16
19318,1936,Forster Public School,PCT_COMPOSITE_CLASS_STUDENTS,7.7,16
19319,1937,Fort Street Public School,PCT_COMPOSITE_CLASS_STUDENTS,52.8,16
19320,4581,Frank Partridge VC Public School,PCT_COMPOSITE_CLASS_STUDENTS,89.5,16
19321,4456,Franklin Public School,PCT_COMPOSITE_CLASS_STUDENTS,61.7,16
19322,1943,Frederickton Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19323,1944,Freemans Reach Public School,PCT_COMPOSITE_CLASS_STUDENTS,42.6,16
19324,1946,Frenchs Forest Public School,PCT_COMPOSITE_CLASS_STUDENTS,15.2,16
19325,1952,Galston Public School,PCT_COMPOSITE_CLASS_STUDENTS,65.9,16
19326,4670,Galungara Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,16
19327,1954,Ganmain Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19328,1956,Garah Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19329,4136,Garden Suburb Public School,PCT_COMPOSITE_CLASS_STUDENTS,55.2,16
19330,7418,Gardeners Road Public School,PCT_COMPOSITE_CLASS_STUDENTS,49.8,16
19331,3702,Georges Hall Public School,PCT_COMPOSITE_CLASS_STUDENTS,13.7,16
19332,1969,Gerogery Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19333,1971,Gerringong Public School,PCT_COMPOSITE_CLASS_STUDENTS,23.2,16
19334,1972,Geurie Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19335,1978,Gilgai Public School,PCT_COMPOSITE_CLASS_STUDENTS,64.1,16
19336,1979,Gilgandra Public School,PCT_COMPOSITE_CLASS_STUDENTS,74.6,16
19337,1982,Gillieston Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19338,4421,Gillwinga Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19339,1986,Girilambone Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19340,1988,Girraween Public School,PCT_COMPOSITE_CLASS_STUDENTS,6.2,16
19341,1990,Gladesville Public School,PCT_COMPOSITE_CLASS_STUDENTS,5.3,16
19342,1991,Gladstone Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19343,7419,Glebe Public School,PCT_COMPOSITE_CLASS_STUDENTS,55.3,16
19344,4667,Gledswood Hills Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,16
19345,3903,Glen Alice Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19346,2005,Glen Innes Public School,PCT_COMPOSITE_CLASS_STUDENTS,42.4,16
19347,5116,Glen Innes West Infants School,PCT_COMPOSITE_CLASS_STUDENTS,0,16
19348,2020,Glen William Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19349,1994,Glenbrook Public School,PCT_COMPOSITE_CLASS_STUDENTS,10.3,16
19350,4207,Glendale East Public School,PCT_COMPOSITE_CLASS_STUDENTS,30.9,16
19351,4608,Glendenning Public School,PCT_COMPOSITE_CLASS_STUDENTS,5.4,16
19352,4620,Glendore Public School,PCT_COMPOSITE_CLASS_STUDENTS,55.7,16
19353,2001,Glenfield Public School,PCT_COMPOSITE_CLASS_STUDENTS,51.5,16
19354,2003,Glenhaven Public School,PCT_COMPOSITE_CLASS_STUDENTS,12.1,16
19355,4591,Glenmore Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,16
19356,2009,Glenmore Road Public School,PCT_COMPOSITE_CLASS_STUDENTS,6.1,16
19357,2012,Glenorie Public School,PCT_COMPOSITE_CLASS_STUDENTS,39.6,16
19358,2015,Glenquarry Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19359,2016,Glenreagh Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19360,4020,Glenroi Heights Public School,PCT_COMPOSITE_CLASS_STUDENTS,83.7,16
19361,4468,Glenroy Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19362,4529,Glenwood Public School,PCT_COMPOSITE_CLASS_STUDENTS,62.9,16
19363,2021,Glossodia Public School,PCT_COMPOSITE_CLASS_STUDENTS,27,16
19364,7303,Gloucester Public School,PCT_COMPOSITE_CLASS_STUDENTS,30.1,16
19365,2027,Gol Gol Public School,PCT_COMPOSITE_CLASS_STUDENTS,63.2,16
19366,2033,Goodooga Central School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19367,2035,Goolgowi Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19368,2036,Goolma Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19369,2037,Goolmangar Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19370,2038,Gooloogong Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19371,2041,Goonellabah Public School,PCT_COMPOSITE_CLASS_STUDENTS,56.6,16
19372,2042,Goonengerry Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,16
19373,3985,Gordon East Public School,PCT_COMPOSITE_CLASS_STUDENTS,25.8,16
19374,3943,Gordon West Public School,PCT_COMPOSITE_CLASS_STUDENTS,24.6,16
19375,4517,Gorokan Public School,PCT_COMPOSITE_CLASS_STUDENTS,13.3,16
